almaMmsId	rpbId	hbzId	zdbId
990182896850206441	RPB929t123381		HT016588596
990192278310206441	RPB929t123412		HT017317922
990191954090206441	RPB929t123413		HT017286301
990192059680206441	RPB929t123449		HT017296410
990192925810206441	RPB929t123451		HT017381758
990045486020206441	RPB929t123460		HT010759075
990192907710206441	RPB929t123465	2680883-3	HT017379923
990193267790206441	RPB929t123514		HT017415387
990190484770206441	RPB929t123556		HT017142165
990164198210206441	RPB929t123588	2402792-3	HT015397255
990193090030206441	RPB929t123605		HT017398211
990193205500206441	RPB929t123608		HT017409190
990193207110206441	RPB929t123610		HT017409352
990193394320206441	RPB929t123647		HT017427976
990056143630206441	RPB929t123650	1204743-0	HT007067142
990056143620206441	RPB929t123651	1204742-9	HT007067141
990193354910206441	RPB929t123793		HT017424046
990193628190206441	RPB929t123813		HT017450081
990193610220206441	RPB929t123826		HT017448282
990174725970206441	RPB929t123841		HT015942786
990193358240206441	RPB929t123861		HT017424384
990193228020206441	RPB929t123863		HT017411426
990189813540206441	RPB929t123868		HT017078220
990193451010206441	RPB929t123944		HT017433652
990193853510206441	RPB929t124015		HT017472634
990193562010206441	RPB929t124020		HT017444197
990037476520206441	RPB929t124029		HT009218561
990193505830206441	RPB929t124035		HT017439171
990193311130206441	RPB929t124041	2686629-8	HT017419636
990193085410206441	RPB929t130002		HT017397751
990193348780206441	RPB929t130003		HT017423418
990193357060206441	RPB929t130022		HT017424265
990193575700206441	RPB929t130023		HT017445561
990193394020206441	RPB929t130027		HT017427945
990192923120206441	RPB929t130033		HT017381488
990192079390206441	RPB929t130069	2669499-2	HT017298331
990192906270206441	RPB929t130078	2680741-5	HT017379779
990193253260206441	RPB929t130081		HT017413928
990193356210206441	RPB929t130097		HT017424179
990193356210206441	RPB929t130098		HT017424179
990189931020206441	RPB929t130100		HT017088840
990193895810206441	RPB929t130184		HT017476829
990193696210206441	RPB929t130216	2691200-4	HT017456923
990193394240206441	RPB929t130231		HT017427967
990192731130206441	RPB929t130232		HT017362692
990192731130206441	RPB929t130234		HT017362692
990192731130206441	RPB929t130237		HT017362692
990192375200206441	RPB929t130246		HT017327606
990192202740206441	RPB929t130250		HT017310412
990193901530206441	RPB929t130289		HT017477409
990182899760206441	RPB929t130290		HT016588889
990193901730206441	RPB929t130291		HT017477430
990192731130206441	RPB929t130317		HT017362692
990192731130206441	RPB929t130320		HT017362692
990192731130206441	RPB929t130335		HT017362692
990192731130206441	RPB929t130336		HT017362692
990193248990206441	RPB929t130345		HT017413494
990193160970206441	RPB929t130387		HT017405202
990194409210206441	RPB929t130403		HT017526627
990194144620206441	RPB929t130417		HT017501131
990194144620206441	RPB929t130420		HT017501131
990194144620206441	RPB929t130421		HT017501131
990191404290206441	RPB929t130460	2659461-4	HT017232354
990012175180206441	RPB929t130510		HT003279092
990194077940206441	RPB929t130648		HT017494544
990194077940206441	RPB929t130649		HT017494544
990194077940206441	RPB929t130650		HT017494544
990194077940206441	RPB929t130653		HT017494544
990194486630206441	RPB929t130682		HT017533845
990193852330206441	RPB929t130685		HT017472516
990193394980206441	RPB929t130699		HT017428043
990194738720206441	RPB929t130721		HT017558931
990194739360206441	RPB929t130722		HT017558997
990193902710206441	RPB929t130727		HT017477527
990194147920206441	RPB929t130731		HT017501464
990194391060206441	RPB929t130736		HT017524839
990159759710206441	RPB929t130742	2383836-X	HT015268869
990194530730206441	RPB929t130745	2702289-4	HT017538238
990189682320206441	RPB929t130835	2639684-1	HT017065083
990194247330206441	RPB929t130837	2698159-2	HT017510418
990194499970206441	RPB929t130838		HT017535190
990189685980206441	RPB929t130880	2640115-0	HT017065449
990167305630206441	RPB929t130923		HT015601415
990055152640206441	RPB929t130956	513910-7	HT006950294
990193019950206441	RPB929t130983		HT017391196
990144774100206441	RPB929t131019	2227551-4	HT014683818
990170543130206441	RPB929t131020	2438227-9	HT015611751
990194784050206441	RPB929t131031		HT017563485
990012272440206441	RPB929t131035		HT003302236
990190780590206441	RPB929t131036	2653934-2	HT017171003
990194503390206441	RPB929t131038		HT017535520
990194503390206441	RPB929t131042		HT017535520
990194503390206441	RPB929t131043		HT017535520
990194503390206441	RPB929t131044		HT017535520
990194502710206441	RPB929t131058	2701816-7	HT017535452
990195107660206441	RPB929t131064		HT017595372
990193021840206441	RPB929t131077		HT017391391
990180795630206441	RPB929t131100		HT016385769
990191941730206441	RPB929t131125		HT017285046
990194934580206441	RPB929t131160		HT017578089
990194009310206441	RPB929t131190		HT017487809
990155059540206441	RPB929t131208		HT014913626
990194781970206441	RPB929t131210		HT017563274
990194581510206441	RPB929t131230		HT017543304
990191294740206441	RPB929t131233		HT017221262
990195285370206441	RPB929t131256		HT017612725
990195285000206441	RPB929t131258		HT017612688
990195281670206441	RPB929t131264		HT017612362
990195286460206441	RPB929t131268		HT017612835
990195285680206441	RPB929t131273		HT017612756
990192002140206441	RPB929t131274		HT017291123
990195127680206441	RPB929t131279		HT017597387
990195280980206441	RPB929t131283		HT017612291
990195280370206441	RPB929t131287		HT017612229
990195281500206441	RPB929t131289		HT017612346
990195281430206441	RPB929t131291		HT017612339
990195281350206441	RPB929t131292		HT017612329
990195281310206441	RPB929t131293		HT017612325
990195274010206441	RPB929t131295		HT017611580
990195272880206441	RPB929t131297		HT017611462
990195287210206441	RPB929t131313		HT017612912
990194936080206441	RPB929t131373		HT017578241
990056254320206441	RPB929t131379	1310127-4	HT007193841
990195104500206441	RPB929t131389	2709860-6	HT017595070
990195388560206441	RPB929t131403		HT017623005
990195389860206441	RPB929t131404		HT017623137
990195391810206441	RPB929t131407		HT017623312
990193902710206441	RPB929t131410		HT017477527
990194574870206441	RPB929t131412		HT017542639
990194978700206441	RPB929t131505	2708229-5	HT017582453
990194404590206441	RPB929t131506		HT017526163
990195263470206441	RPB929t131516		HT017610538
990195254570206441	RPB929t131518		HT017609638
990194502780206441	RPB929t131525	2701819-2	HT017535459
990195392910206441	RPB929t131535		HT017623448
990193611760206441	RPB929t131539		HT017448441
990193709110206441	RPB929t131598	2691358-6	HT017458211
990194892540206441	RPB929t131610		HT017573893
990194892540206441	RPB929t131612		HT017573893
990194892540206441	RPB929t131623		HT017573893
990194892540206441	RPB929t131626		HT017573893
990194892540206441	RPB929t131627		HT017573893
990194914480206441	RPB929t131790	2707316-6	HT017576061
990196705040206441	RPB929t131818		HT017633759
990195389910206441	RPB929t131838		HT017623143
990196232170206441	RPB929t131851		HT017627135
990196910940206441	RPB929t131872		HT017654037
990196912130206441	RPB929t131874		HT017654156
990196913240206441	RPB929t131878		HT017654269
990187772080206441	RPB929t131886		HT016886839
990194007930206441	RPB929t131890		HT017487668
990194899360206441	RPB929t131943		HT017574541
990194899260206441	RPB929t131947		HT017574532
990196241660206441	RPB929t132048		HT017628071
990195391120206441	RPB929t132049		HT017623265
990195280840206441	RPB929t132055		HT017612278
990189869030206441	RPB929t132065		HT017083540
990196852180206441	RPB929t132069		HT017648408
990197117160206441	RPB929t132070	2720337-2	HT017673652
990196872970206441	RPB929t132089	2717264-8	HT017650494
990196845370206441	RPB929t132116		HT017647721
990196238350206441	RPB929t132203	2714281-4	HT017627736
990195352920206441	RPB929t132217	2712827-1	HT017619452
990196232170206441	RPB929t132409		HT017627135
990196232170206441	RPB929t132412		HT017627135
990196232170206441	RPB929t132416		HT017627135
990196232170206441	RPB929t132453		HT017627135
990196232170206441	RPB929t132455		HT017627135
990196232170206441	RPB929t132456		HT017627135
990196232170206441	RPB929t132459		HT017627135
990196232170206441	RPB929t132460		HT017627135
990196232170206441	RPB929t132461		HT017627135
990196232170206441	RPB929t132463		HT017627135
990196232170206441	RPB929t132466		HT017627135
990196232170206441	RPB929t132468		HT017627135
990196232170206441	RPB929t132470		HT017627135
990196232170206441	RPB929t132475		HT017627135
990196232170206441	RPB929t132477		HT017627135
990196232170206441	RPB929t132480		HT017627135
990196232170206441	RPB929t132481		HT017627135
990196232170206441	RPB929t132483		HT017627135
990194983250206441	RPB929t132503		HT017582912
990197640830206441	RPB929t132531	2725537-2	HT017712710
990197844150206441	RPB929t132554		HT017723456
990031458700206441	RPB929t132594		HT008026581
990194161110206441	RPB929t132600		HT017502779
990194933450206441	RPB929t132637		HT017577974
990197923580206441	RPB929t132683	2728110-3	HT017730339
990197923740206441	RPB929t132684	2728118-8	HT017730355
990197923730206441	RPB929t132685	2728119-X	HT017730354
990197923830206441	RPB929t132689	2728130-9	HT017730364
990197504960206441	RPB929t132690	2724307-2	HT017703681
990197504950206441	RPB929t132691	2724308-4	HT017703680
990197454120206441	RPB929t132693	2723634-1	HT017698656
990105964190206441	RPB929t132695	1104222-9	HT012443866
990116479040206441	RPB929t132696	2076682-8	HT013323462
990197500120206441	RPB929t132742		HT017703227
990194835620206441	RPB929t132762		HT017568194
990193752800206441	RPB929t132802		HT017462612
990197750030206441	RPB929t132807		HT017718668
990198147480206441	RPB929t132822		HT017752084
990197550450206441	RPB929t132867	2724738-7	HT017708136
990194910370206441	RPB929t132906		HT017575655
990194910370206441	RPB929t132907		HT017575655
990194910370206441	RPB929t132908		HT017575655
990194910370206441	RPB929t132909		HT017575655
990194910370206441	RPB929t132933		HT017575655
990194910370206441	RPB929t132934		HT017575655
990194910370206441	RPB929t132937		HT017575655
990194910370206441	RPB929t132938		HT017575655
990194910370206441	RPB929t132940		HT017575655
990194910370206441	RPB929t132941		HT017575655
990198415580206441	RPB929t132951		HT017778209
990197875250206441	RPB929t132954	2727547-4	HT017726195
990198413330206441	RPB929t132981		HT017778004
990197469930206441	RPB929t132988		HT017700257
990198189030206441	RPB929t132990		HT017756252
990198070470206441	RPB929t133010		HT017744457
990197066650206441	RPB929t133021		HT017668681
990197066650206441	RPB929t133023		HT017668681
990197066650206441	RPB929t133024		HT017668681
990197066650206441	RPB929t133025		HT017668681
990197066650206441	RPB929t133026		HT017668681
990197066650206441	RPB929t133027		HT017668681
990197066650206441	RPB929t133030		HT017668681
990197066650206441	RPB929t133031		HT017668681
990197066650206441	RPB929t133035		HT017668681
990197066650206441	RPB929t133037		HT017668681
990197209570206441	RPB929t133105		HT017682591
990198410150206441	RPB929t133207		HT017777680
990197497840206441	RPB929t133220		HT017702996
990198407020206441	RPB929t133235		HT017777363
990198412050206441	RPB929t133241		HT017777875
990198149550206441	RPB929t133285		HT017752297
990198149550206441	RPB929t133287		HT017752297
990198149550206441	RPB929t133289		HT017752297
990198149550206441	RPB929t133290		HT017752297
990198149550206441	RPB929t133291		HT017752297
990198149550206441	RPB929t133297		HT017752297
990198149550206441	RPB929t133299		HT017752297
990198149550206441	RPB929t133301		HT017752297
990198149550206441	RPB929t133302		HT017752297
990198149550206441	RPB929t133303		HT017752297
990198149550206441	RPB929t133305		HT017752297
990198149550206441	RPB929t133306		HT017752297
990198149550206441	RPB929t133307		HT017752297
990198149550206441	RPB929t133309		HT017752297
990198149550206441	RPB929t133313		HT017752297
990198149550206441	RPB929t133315		HT017752297
990198149550206441	RPB929t133323		HT017752297
990198149550206441	RPB929t133324		HT017752297
990198149550206441	RPB929t133325		HT017752297
990198149550206441	RPB929t133327		HT017752297
990198149550206441	RPB929t133328		HT017752297
990198149550206441	RPB929t133329		HT017752297
990198149550206441	RPB929t133333		HT017752297
990198149550206441	RPB929t133335		HT017752297
990198149550206441	RPB929t133336		HT017752297
990198149550206441	RPB929t133337		HT017752297
990198149550206441	RPB929t133340		HT017752297
990198149550206441	RPB929t133342		HT017752297
990198149550206441	RPB929t133343		HT017752297
990198149550206441	RPB929t133344		HT017752297
990198149550206441	RPB929t133345		HT017752297
990198149550206441	RPB929t133346		HT017752297
990198149550206441	RPB929t133355		HT017752297
990198149550206441	RPB929t133356		HT017752297
990198149550206441	RPB929t133359		HT017752297
990198149550206441	RPB929t133360		HT017752297
990198149550206441	RPB929t133361		HT017752297
990198149550206441	RPB929t133362		HT017752297
990198149550206441	RPB929t133363		HT017752297
990198149550206441	RPB929t133364		HT017752297
990198149550206441	RPB929t133365		HT017752297
990198149550206441	RPB929t133366		HT017752297
990198441820206441	RPB929t133442	2734572-5	HT017780748
990198203280206441	RPB929t133443	2731710-9	HT017757168
990198609810206441	RPB929t133507		HT017795815
990198609810206441	RPB929t133510		HT017795815
990200159730206441	RPB929t133623		HT017901473
990199094570206441	RPB929t133625		HT017842666
990198576390206441	RPB929t133630		HT017792660
990198410380206441	RPB929t133638		HT017777705
990198609670206441	RPB929t133642		HT017795801
990196990130206441	RPB929t133704		HT017661207
990199102730206441	RPB929t140004		HT017843339
990196956560206441	RPB929t140012		HT017658500
990197385480206441	RPB929t140015		HT017696413
990198191470206441	RPB929t140020		HT017756499
990197498880206441	RPB929t140023		HT017703104
990197499040206441	RPB929t140025		HT017703119
990200169310206441	RPB929t140027		HT017902453
990200169310206441	RPB929t140036		HT017902453
990200169310206441	RPB929t140044		HT017902453
990200169310206441	RPB929t140048		HT017902453
990200169310206441	RPB929t140051		HT017902453
990200169310206441	RPB929t140056		HT017902453
990200169310206441	RPB929t140059		HT017902453
990200169310206441	RPB929t140101		HT017902453
990200169310206441	RPB929t140104		HT017902453
990200169310206441	RPB929t140107		HT017902453
990200169310206441	RPB929t140109		HT017902453
990200169310206441	RPB929t140112		HT017902453
990200169310206441	RPB929t140114		HT017902453
990200169310206441	RPB929t140115		HT017902453
990200169310206441	RPB929t140117		HT017902453
990200169310206441	RPB929t140120		HT017902453
990200169310206441	RPB929t140123		HT017902453
990195390040206441	RPB929t140133		HT017623156
990197211770206441	RPB929t140140		HT017682815
990199106070206441	RPB929t140152		HT017843676
990200169310206441	RPB929t140153		HT017902453
990200169310206441	RPB929t140156		HT017902453
990200169310206441	RPB929t140158		HT017902453
990200169310206441	RPB929t140163		HT017902453
990200169310206441	RPB929t140164		HT017902453
990200169310206441	RPB929t140168		HT017902453
990200169310206441	RPB929t140170		HT017902453
990193702810206441	RPB929t140182		HT017457592
990197216060206441	RPB929t140206		HT017683249
990189864100206441	RPB929t140219		HT017083045
990197215400206441	RPB929t140254		HT017683182
990194910160206441	RPB929t140270		HT017575633
990170891040206441	RPB929t140274		HT015646074
